,0to1,0to2,1to0,1to2,1to3,2to0,2to4,3to4,3to5,4to2,4to3,4to5,5to3
0,5.766,21.366,0.0,0.0,4.394,0.0,17.188,0.0,6.202,0.0,0.0,21.198,0.0
1,25.948,0.0,0.0,0.0,20.648,0.0,0.0,0.0,26.208,0.0,0.0,0.0,0.0
2,0.0,26.02,0.0,0.0,0.0,0.0,20.582,0.0,0.0,0.0,0.0,25.692,0.0
3,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
4,2.108,24.09,0.0,0.0,4.6,0.0,16.114,0.0,9.6,0.0,0.0,16.442,0.0
5,23.822,2.056,0.0,0.0,16.034,0.0,4.562,0.0,16.594,0.0,0.0,9.336,0.0
6,2.108,24.116,0.0,0.0,4.594,0.0,16.18,0.0,6.974,0.0,0.0,19.13,0.0
7,25.948,0.0,0.0,0.0,20.648,0.0,0.0,0.0,26.208,0.0,0.0,0.0,0.0
8,0.0,26.02,0.0,0.0,0.0,0.0,20.582,0.0,0.0,0.0,0.0,25.692,0.0
9,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
10,2.108,24.09,0.0,0.0,4.6,0.0,16.114,0.0,9.6,0.0,0.0,16.442,0.0
11,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
12,2.108,24.09,0.0,0.0,4.6,0.0,16.114,0.0,9.6,0.0,0.0,16.442,0.0
13,4.786,21.31,0.0,0.0,2.494,0.0,18.172,0.0,3.154,0.0,0.0,22.64,0.0
14,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
15,3.86,22.308,0.0,0.0,4.6,0.0,16.122,0.0,9.6,0.0,0.0,16.438,0.0
16,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
17,0.018,26.068,0.0,0.0,1.608,0.0,19.022,0.0,3.154,0.0,0.0,22.638,0.0
18,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
19,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
20,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
21,5.214,21.014,0.0,0.0,5.492,0.0,15.262,0.0,9.6,0.0,0.0,16.446,0.0
22,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
23,2.108,24.116,0.0,0.0,4.594,0.0,16.18,0.0,6.974,0.0,0.0,19.13,0.0
24,25.948,0.0,0.0,0.0,20.648,0.0,0.0,0.0,26.208,0.0,0.0,0.0,0.0
25,0.018,26.068,0.0,0.0,1.608,0.0,19.022,0.0,3.154,0.0,0.0,22.638,0.0
26,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
27,25.948,0.0,0.0,0.0,20.648,0.0,0.0,0.0,26.208,0.0,0.0,0.0,0.0
28,4.786,21.31,0.0,0.0,2.494,0.0,18.172,0.0,3.154,0.0,0.0,22.64,0.0
29,24.294,1.73,0.0,0.0,20.644,0.0,0.0,0.0,26.206,0.0,0.0,0.0,0.0
30,0.018,26.068,0.0,0.0,1.608,0.0,19.022,0.0,3.154,0.0,0.0,22.638,0.0
31,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
32,25.948,0.0,0.0,0.0,20.648,0.0,0.0,0.0,26.208,0.0,0.0,0.0,0.0
33,4.786,21.31,0.0,0.0,2.494,0.0,18.172,0.0,3.154,0.0,0.0,22.64,0.0
34,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
35,2.108,24.09,0.0,0.0,4.6,0.0,16.114,0.0,9.6,0.0,0.0,16.442,0.0
36,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
37,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
38,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
39,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
40,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
41,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
42,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
43,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
44,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
45,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
46,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
47,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
48,2.108,24.116,0.0,0.0,4.594,0.0,16.18,0.0,6.974,0.0,0.0,19.13,0.0
49,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
50,2.108,24.09,0.0,0.0,4.6,0.0,16.114,0.0,9.6,0.0,0.0,16.442,0.0
51,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
52,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
53,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
54,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
55,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
56,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
57,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
58,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
59,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
60,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
61,25.898,0.0,0.0,0.0,20.622,0.0,0.042,0.0,23.616,0.0,0.0,2.648,0.0
62,6.842,19.332,0.0,0.0,5.482,0.0,15.306,0.0,6.974,0.0,0.0,19.118,0.0
63,6.876,19.332,0.0,0.0,5.494,0.0,15.264,0.0,9.6,0.0,0.0,16.44,0.0
