,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,8,9
0,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015
1,0.010414475555867041,0.0031679947393970804,0.0016020690008530798,0.004718076897320584,0.0011578394329471412,0.0028706877270326006,0.0030977056914082207,0.001315418768103353,0.003621607875637228,0.0004486928607842332,0.0019678068788212782,0.00035832108428214917,0.005466825281957372,0.0019185684177179367,0.0031359106581657897,0.0014919152843707994,0.00545632424731211,0.0037365568569546286,0.0008147919371073014,0.005051771991170101,0.013543593846561307,0.004645639412695057,0.011752413143360346,0.0019993267526917696,0.0019831223899929506,0.0053421813436036756,0.002314685487796462,0.003202741890601914,0.002027227164304711,0.00044546415028517565,0.014016516281349504,0.007240890664842925,0.0023810698799922214,0.0009184601086257077,0.0063823258499630334,0.0051112087462087605,0.0007428497573916993,0.008814265121268676,0.001708646151470364,0.004424532043873196,0.0014539227140249965,0.004811588109094075,0.0026505083790282656,0.0005220546107795686,0.0009678564070012397,0.005413153062624705,0.0014344007051288626,0.0005292224086392423,0.004764395818077393,0.0006620517099906274,0.0021063008097300176,0.01297422669371365,0.0031898550782623936,0.0033978057950238465,0.01044087840730452,0.001457822836077665,0.007046999284798256,0.002416305971352076,0.007464591387901015,0.003346835627979023,0.009170467899548682,0.0033897653880741443,0.004752169207922869,0.0011905526052678956,0.014291815310491611,0.0009182996490783043,0.00255046010434067,0.0013672333469510543,0.0008716245720684838,0.0038020324579597815,0.0021257168272538437,0.0038503496445912205,0.0032228720896124614,0.001626602099602429,0.002936437440525061,0.0015502034576599943
2,0.009455105982869631,0.002358368874626231,0.0014965925687453778,0.004413311613182027,0.0007588413871758732,0.0016105570151442208,0.003904229388156722,0.0009135619711620875,0.0030237039056035006,0.0002788869541359757,0.0014074481847885596,0.0002497784961816808,0.004687814038706586,0.0013229171154780035,0.002551739797977699,0.0011473603535719964,0.005514407241468549,0.0019447511135061964,0.0009540377652983122,0.0031978917106953836,0.009391791327424103,0.004855558240873458,0.008808807990805755,0.0013830550822002928,0.0016847288031728508,0.004494931836697156,0.001303983728453636,0.004108563781262414,0.001357544902258798,0.00047809836605299617,0.015262783086453385,0.007286918990573973,0.0013836120097076468,0.0005885467040712715,0.004752739863411579,0.005049670839140699,0.0004712057839610142,0.008807711858652902,0.0012476491952965187,0.0038842326294211095,0.0011456235131102955,0.004050985425436994,0.00182497786487057,0.00043030195585819214,0.0006809145006598546,0.004902464748580619,0.0009543277757650156,0.0003645173779379055,0.00501124391524609,0.0004508642350038763,0.002953930609653204,0.010895104620207121,0.0030414358974167285,0.002947848982755152,0.011158152706409737,0.0010522009377131832,0.007083789215017939,0.0013616716437887019,0.0019246007566345144,0.0032669695185820126,0.008405470026617514,0.0023734026949862787,0.0033284393852254577,0.0008871710186920865,0.015152604350757857,0.0007253951245186845,0.001719008040337182,0.0009066317951207179,0.0005720295338796785,0.002735007615959495,0.0014558418017222047,0.0028394951647741774,0.00202014094549498,0.0009660141234603192,0.0023781180503523063,0.001161649813734172
3,0.009133922274582483,0.0022720872763340315,0.00144516545318888,0.004287614877544223,0.0007372461286721166,0.0015520175560087563,0.003758278029236621,0.0008863228251332367,0.002930003654471662,0.00027171906528095704,0.0013434910460342726,0.00024337426503738476,0.0045236081051623815,0.0012804029368947926,0.0024763524876662128,0.0011132518049927333,0.005408079766320819,0.001851020689354927,0.0009379134582216905,0.003331189779574532,0.008830706129264176,0.004727186806010004,0.008366752056639242,0.00133807664071416,0.001635878905567463,0.0043448230348805605,0.0012547816098197027,0.0040684983660048005,0.0013104298977675778,0.0004682405643125422,0.0150719624170822,0.007111692273610965,0.0013311438295593161,0.000571567215355063,0.004562767020103085,0.00494035041088592,0.0004583024327948671,0.008602073469715936,0.0012055549241490261,0.0037586543503508626,0.001116283892966201,0.003813952035084911,0.0019297893697762692,0.00041949569563332203,0.0006617215776888914,0.004759115316948199,0.00092519831831426,0.0003559357417494854,0.004925123839274658,0.00043947745454588636,0.0025379473840162663,0.011315551822328806,0.0029664443447949876,0.002861084929909427,0.010964558641155076,0.0010225909574772545,0.00692173671201197,0.0013070319857820787,0.0036592898305376487,0.0015938306632433538,0.008456730067655936,0.0022845210939022244,0.003229861776792867,0.0008637802981364508,0.014886189950714038,0.0006153086402657066,0.0016601450567471936,0.0008790535818525504,0.0005400633122012775,0.0026347821021967797,0.0014280226355691125,0.0027732441289027654,0.0019395065372924158,0.0009351532451954718,0.0023032300791717797,0.0011333059939105496
4,0.008933316594646537,0.002223622627349885,0.001422560781981698,0.004195740015211153,0.0007220575072576077,0.0015073667546028062,0.003715914414840533,0.0008698553067402347,0.0028671780891203137,0.00026711240987320657,0.0013126778243522797,0.00023912945060117796,0.004436106632140399,0.0012533624288174772,0.0023351176658219616,0.0010934714445106808,0.0044256544074062305,0.0023804225007894716,0.0009202140099924713,0.003251412865090388,0.00975187926390355,0.004443431646948182,0.008127981652073528,0.0013083330447299505,0.0016066118351937182,0.004249454383864281,0.0012240288490313978,0.004007973337408169,0.0012846345280813419,0.0004600737422917087,0.01485614183524156,0.006988472561694051,0.0013002757347217277,0.0005597726396265558,0.004442306387703562,0.004847739046922996,0.0004495890284042807,0.008447861088146897,0.001182113200019728,0.0036924438379655825,0.0010922853325663062,0.0037415308229331104,0.0018872423113268798,0.00041378495011121377,0.0006481637645247479,0.004657189131657492,0.0009079851958459671,0.00034901395533313244,0.004834553092007466,0.0004299263865716187,0.0025033820847551996,0.01106247520394303,0.002911622219376884,0.0028052156011461734,0.010778621081825394,0.001001194513742548,0.00679995192925512,0.0012777983976749797,0.0035420788796746514,0.001547636802216867,0.008292863589161915,0.0022301978131284844,0.0031449067165965202,0.0008471706579536439,0.014650072418735177,0.000605350280341271,0.0016202057094779447,0.0008612719818697242,0.0005304514366607651,0.0025725463350350754,0.0013988323546840573,0.002707284010608445,0.0018942599684308161,0.0009153710633535045,0.002254699791694195,0.0011069100928404474
5,0.008870445606683083,0.0022085375493427245,0.0014151239692964891,0.004173244847961736,0.0007179847430856194,0.001496048577921268,0.003705554217123533,0.0008649335937066048,0.0028497812700082436,0.00026601157753197203,0.0013053312805630687,0.0002381439425407761,0.004407411148082277,0.0012458525585986114,0.0023203681057486427,0.0010873420958195446,0.004392834334032755,0.0023639182828888777,0.0009168504296806751,0.0032245172991872467,0.009655571104950396,0.004421083555637023,0.008040004258629859,0.0013002910503871884,0.0015980354322912074,0.0042209683397962045,0.001215029810052085,0.003998777080129199,0.001276826811924217,0.0004581776714385876,0.014810547405476368,0.006954714410597436,0.0012913918137367252,0.0005567600336711823,0.004403786845621385,0.004823942466841806,0.0004473776917800814,0.008405061957091065,0.001175512741488494,0.0036703701852416107,0.001086309809019716,0.0037161415765158056,0.0018755326128039604,0.00041207964613220827,0.0006443796128047005,0.0046290636670263865,0.0009029736190680528,0.0003475755876820178,0.004814628774744844,0.0004281545599802867,0.0024944856150749695,0.010983592152088804,0.002897699920541187,0.002789346783996781,0.010736826303679607,0.000996054046730217,0.006767632200786098,0.0012686496624581113,0.003501245657143112,0.0015320990117093148,0.008244277895474763,0.002213410867473856,0.00312017159244337,0.0008425139678559972,0.014592623958399695,0.0006018232043001213,0.0016089139890046263,0.0008562587895593876,0.0005278457317655328,0.0025530969079822574,0.0013905129166922154,0.0026871842867982137,0.0018800104777829186,0.0009098699111815353,0.0022412456336316244,0.0011011110555724834
6,0.008825866557379648,0.002198180705435837,0.0014106488909948892,0.004157454156129075,0.0007151674796835943,0.0014879243758288418,0.003696305201573879,0.0008608657852084205,0.0028370607665471103,0.00026517036314763833,0.0012992728333002892,0.0002373908546042814,0.004385688247440324,0.00124051053611045,0.002309623828767884,0.0010830946862352433,0.004369693348884795,0.0023526297967689934,0.0009139510529810379,0.0032056719402104392,0.009589874203570856,0.004405091206671336,0.007981158983233212,0.001294417997881089,0.0015916825962316876,0.004200328040661012,0.0012092164809939824,0.003990997243984219,0.0012715363286771278,0.0004567287659008264,0.014771502555753189,0.006930250683458491,0.0012849653266609983,0.0005549993789158829,0.004378008975976862,0.004806784681799257,0.00044560559716171766,0.008373707469951011,0.0011706465721416002,0.003654206923459752,0.0010814052465132815,0.0036969364376881753,0.0018676418238340587,0.00041077651741490304,0.0006423418766870024,0.004607747180592089,0.0008991689673653052,0.0003464764415970463,0.004799403366068579,0.0004268005972019929,0.0024880133048640974,0.010926733998976207,0.002886619712863707,0.002778378845731922,0.010702872996787682,0.0009918930985780188,0.0067419488037572415,0.0012622188126347942,0.003474719823495694,0.0015217756283426422,0.008208631290815286,0.0022018682915925913,0.0031024799380901654,0.0008398496670186496,0.014546477376010801,0.0005999200452685477,0.0016007594951014995,0.0008525783154450528,0.0005257582490373136,0.0025399835424202203,0.001384418035529997,0.002674229494435871,0.0018702118200171639,0.000905843790121346,0.0022320836650441575,0.0010963956963613896
7,0.00880234718412718,0.002193968734783144,0.001409695712873853,0.004143367463832427,0.0007145426628033374,0.0014846304935797574,0.0036807421052714225,0.0008585027072089584,0.002819442008679023,0.0002641757455368559,0.0012961492945959617,0.00023720635718698464,0.0043554458557449605,0.0012371236121973082,0.0022992011585318394,0.001080828485692138,0.004371326852423701,0.00234008391862609,0.0009186974173536051,0.00319868063855588,0.009574498185374893,0.004385422118345342,0.00794243990643145,0.0012924797328513272,0.0015891368734355083,0.004178348371000993,0.001202353722711913,0.004000627030104116,0.0012724335638887847,0.0004552576225045265,0.014773301503378322,0.006916940972580921,0.00128181439842394,0.0005539014917145056,0.00434976575021515,0.0037826324789822937,0.0007703029359691924,0.008371182876029257,0.0011667167702523265,0.0036406094031890238,0.00098750961961535,0.0036884603452762175,0.0018629642510186108,0.0004078425111285783,0.0006407753770273255,0.004599472222701838,0.0008938565996286497,0.00034508391058646944,0.004788455163489204,0.0004273848945327515,0.002461546310185744,0.010895350855185466,0.0028828413263511476,0.002766115336542087,0.010729741316176161,0.0009904240139611306,0.006721649982601235,0.001254278889994278,0.0034601463652270243,0.0015125716873373555,0.008193978094158255,0.0021937480092646695,0.003092912240110705,0.0008378188867486014,0.014387829421359364,0.0005951587698759823,0.001598727192837734,0.0008504063725660352,0.0005243007690587492,0.003162697780596278,0.0013783337845186044,0.002666715278055853,0.0018624625092150417,0.0009026733578388152,0.0022261471431812676,0.0010951352802356501
8,0.008767103329260126,0.0021846171294097653,0.0014046386484207415,0.004134575821252201,0.0007115759863698294,0.001478206134696716,0.0036854738833608934,0.0008571979609709961,0.002821280345948326,0.000264040572300202,0.0012918147786562856,0.00023637942175932326,0.0043592504094711266,0.001233363508092756,0.0022963913823343765,0.0010776745916007398,0.004340549999489157,0.0023378601684867378,0.0009100570524509415,0.0031824453951928263,0.00950763630201682,0.004382317001207964,0.007907636890903355,0.0012871493617945752,0.0015836072405927973,0.004173960666830844,0.0012011205430028113,0.003978837966821077,0.0012636239768785932,0.0004547828169895285,0.0147163244407188,0.0068958031986715825,0.0012771578658931852,0.0005526347360078711,0.004345194515772707,0.004776830707104148,0.000443707039874758,0.008330105884745273,0.0011645149645493924,0.003634100772011179,0.001076797786858373,0.0036737634423483043,0.0018567574063500319,0.0004090263536929537,0.0006396051003572812,0.00458146586624983,0.0008943928337745175,0.00034500023623260784,0.004778954919523591,0.0004249821609232347,0.002477412819098008,0.010855395301397706,0.002872412335993889,0.0027622652695446464,0.010657272093996327,0.0009866602202622617,0.006708960186234793,0.0012544323104195134,0.0034421600575838857,0.00150923074901093,0.00816173898340287,0.0021879632609963333,0.0030795222822343287,0.0008362713845297737,0.014481594125553403,0.0005973640123533588,0.0015908857394948406,0.0008479772376105705,0.0005231017092960787,0.002525397997704832,0.001376829154751939,0.002658397552407309,0.0018571274995145422,0.0009008404072521085,0.002218442421197563,0.001091724368056771
